{'ip': '1.202.104.118', 'other': 'NOERROR', 'type': '3'}
{'ip': '180.149.136.172', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.156.145', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.139.121', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.118', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.139.130', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.102', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.164', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.104', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.101', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.153.128', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.153.162', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.142', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.153.127', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.139.109', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.249', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.136.135', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.155.56', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.153.183', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.134', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.129', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.131', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.161', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.153.199', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.138', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.100', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.153.109', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.139.172', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.153.125', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.153.178', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.156', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.39', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.120', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.134.91', 'other': 'NOERROR', 'type': '4'}
{'ip': '180.149.153.111', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.158.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.136.127', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.137', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.152', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.34', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.144.118', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.153.179', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.133', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.158.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.139.134', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.110', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.137', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.35', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.173', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.141', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.174', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.153.121', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.40', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.73.252', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.245.13', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.10.7', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.194.111', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.55.100', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.76.48', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.53.203', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.3.198', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.53.101', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.165.185', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.149.207', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.52.255', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.155', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.181.201', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.135.10', 'other': 'NOERROR', 'type': '4'}
{'ip': '1.203.80.222', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.34.167', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.22.167', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.44.107', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.52.97', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.21.95', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.246.162', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.118.38', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.56.242', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.125.118', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.88.166', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '1.203.159.55', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.50.115', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.31.29', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.144.2', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.173.164', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.71.117', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.42.32', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.153.215', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.91.202', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.83.219', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.79.158', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.76.24', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.86.97', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.114.237', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.107.142', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.155.51', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.14.192', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.134.227', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.130.194', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.37.81', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.67.246', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.5.77', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.76.78', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.121.191', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.170', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.26.89', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.26.145', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.123.29', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.212.105', 'other': 'NOERROR', 'type': '4'}
{'ip': '1.202.110.90', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.106.94', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.48.214', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.23.91', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.82.175', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.0.138', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.62.151', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.32.183', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.47.248', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.51.140', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.181.145', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.246.4', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.181.199', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.33.40', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.30.89', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.41.51', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.49.158', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.127.221', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.128.66', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.0.192', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.35.136', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.14.65', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.156.163', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.7.201', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.181.154', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.52.164', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.77.72', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.172', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.114.29', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.69.142', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.25.144', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.41.81', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.82.30', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.40.156', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.189.44', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.100.190', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.55.25', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.179.10', 'other': 'NOERROR', 'type': '2'}
{'ip': '1.203.156.138', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.0.142', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.236.129', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.115.241', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.53.183', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.88.210', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.1.229', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.85.250', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.66.36', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.21.188', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.154.132', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.147.220', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.22.147', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.55.180', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.41.69', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.44.172', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.24.32', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.242.66', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '1.202.24.194', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.149', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.181.227', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.249.92', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.65.83', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.242.120', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.120.188', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.58.93', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.1.168', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.117.14', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.209', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.181.142', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.27.134', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.29.45', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.67.179', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.122.135', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.32.177', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.156.100', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.153.124', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.170.232', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.245.146', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.101.26', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.127.31', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.87.56', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.113.198', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.118.110', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.20.0', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.144.161', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '1.202.49.118', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.19.45', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.102.89', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.53.246', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.113.186', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.140.164', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.179.202', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.242.249', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '1.202.53.131', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.82.229', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.71.120', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.39.133', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.18.233', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.149.205', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.55.35', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.44.35', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.29.100', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.36.23', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.49.149', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.253.251', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.71.135', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.59.85', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.126.147', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.73.56', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.137.187', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.203.5.229', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.6.241', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.7.167', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.4.230', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.181.198', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.106.76', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.21.105', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.72.235', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.223.195', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.126.122', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.51.172', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.62.146', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.250.206', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.181.140', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.56.113', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.51.134', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.130.195', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.80.99', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.53.20', 'other': 'REFUSED', 'type': '3'}
{'ip': '1.203.23.90', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.12.25', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.134.75', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '1.203.247.226', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.150.115', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.92.244', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.222.147', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.104.118', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.67.250', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.58.149', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.107.17', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.162', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.40.120', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.7.102', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.232.101', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.56.164', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.40.146', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.0.41', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.232.61', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.122.186', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.166.11', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.112.6', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.80.101', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.242.65', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.27.120', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.72.135', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.244.175', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.84.180', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.146.197', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.129.197', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.108.96', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.59.7', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.160.207', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.187.244', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.7.60', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.200.194', 'other': 'NXDOMAIN', 'type': '4'}
{'ip': '1.202.117.33', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.46.140', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.79.229', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '1.202.181.156', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.45.213', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.60.242', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.7.73', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.109.55', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.52.242', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.199.17', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.117.221', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.14.48', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.124.251', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '1.202.53.65', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.24.65', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.28.31', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.200', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.75.126', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.101.153', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.179.193', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.22.164', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.232.62', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.120.82', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.154.165', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.63.174', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.36.188', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.118.95', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.173.205', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.115.228', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.37.54', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.149.163', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.181.220', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.127.200', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.104.117', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.55.160', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.16.250', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.112.195', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.70.195', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.61.192', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.92.245', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.126.106', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.173', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.75.30', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.48.24', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.135.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.245.149', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.170.159', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.108.145', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.251.178', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.117.76', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.111.176', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.100.129', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.3.118', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.72.189', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.42.247', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.72.219', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.39.175', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.246.174', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.120.234', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.104.181', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.79.54', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.62.231', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.10.137', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.135.150', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.37.20', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.64.226', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '1.202.222.194', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.181.171', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.41.153', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.86.199', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.236.131', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.42.1', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.246.112', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.61.35', 'other': 'REFUSED', 'type': '3'}
{'ip': '1.202.100.127', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.129', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.53.173', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.125.248', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.42.157', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.45.165', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.21.166', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.162.25', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.181.185', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.140.162', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.50.108', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.72.254', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.189.15', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.23.179', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.73.25', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.120.231', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.124.48', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.135.151', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.76.101', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.140.67', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.199.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.62.163', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.68.169', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.99.239', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.42.147', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.0.74', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.73.31', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.1.181', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.46.113', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '1.202.181.134', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.167.190', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.150.176', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.78.160', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.23.178', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.76.52', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.44.151', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.23.96', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.63.143', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.55.236', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.57.54', 'other': 'NXDOMAIN', 'type': '3'}
